subsector,variable_field,variable,area,energy,length,mass,monetary,power,volume,emission_gas,peru_specific_data_20250808,input_variable
Livestock,frac_lvst_mm_mules_dry_lot,Livestock Manure Management Fraction Dry Lot,,,,,,,,,1,1
Livestock,frac_lvst_mm_mules_incineration,Livestock Manure Management Fraction Incineration,,,,,,,,,1,1
Livestock,frac_lvst_mm_mules_liquid_slurry,Livestock Manure Management Fraction Liquid Slurry,,,,,,,,,1,1
Livestock,frac_lvst_mm_mules_paddock_pasture_range,Livestock Manure Management Fraction Paddock Pasture Range,,,,,,,,,1,1
Livestock,frac_lvst_mm_mules_poultry_manure,Livestock Manure Management Fraction Poultry Manure,,,,,,,,,1,1
Livestock,frac_lvst_mm_mules_solid_storage,Livestock Manure Management Fraction Solid Storage,,,,,,,,,1,1
Livestock,frac_lvst_mm_pigs_anaerobic_digester,Livestock Manure Management Fraction Anaerobic Digester,,,,,,,,,1,1
Livestock,frac_lvst_mm_pigs_anaerobic_lagoon,Livestock Manure Management Fraction Anaerobic Lagoon,,,,,,,,,1,1
Livestock,frac_lvst_mm_pigs_composting,Livestock Manure Management Fraction Composting,,,,,,,,,1,1
Livestock,frac_lvst_mm_pigs_daily_spread,Livestock Manure Management Fraction Daily Spread,,,,,,,,,1,1
Livestock,frac_lvst_mm_pigs_deep_bedding,Livestock Manure Management Fraction Deep Bedding,,,,,,,,,1,1
Livestock,frac_lvst_mm_pigs_dry_lot,Livestock Manure Management Fraction Dry Lot,,,,,,,,,1,1
Livestock,frac_lvst_mm_pigs_incineration,Livestock Manure Management Fraction Incineration,,,,,,,,,1,1
Livestock,frac_lvst_mm_pigs_liquid_slurry,Livestock Manure Management Fraction Liquid Slurry,,,,,,,,,1,1
Livestock,frac_lvst_mm_pigs_paddock_pasture_range,Livestock Manure Management Fraction Paddock Pasture Range,,,,,,,,,1,1
Livestock,frac_lvst_mm_pigs_poultry_manure,Livestock Manure Management Fraction Poultry Manure,,,,,,,,,1,1
Livestock,frac_lvst_mm_pigs_solid_storage,Livestock Manure Management Fraction Solid Storage,,,,,,,,,1,1
Livestock,frac_lvst_mm_sheep_anaerobic_digester,Livestock Manure Management Fraction Anaerobic Digester,,,,,,,,,1,1
Livestock,frac_lvst_mm_sheep_anaerobic_lagoon,Livestock Manure Management Fraction Anaerobic Lagoon,,,,,,,,,1,1
Livestock,frac_lvst_mm_sheep_composting,Livestock Manure Management Fraction Composting,,,,,,,,,1,1
Livestock,frac_lvst_mm_sheep_daily_spread,Livestock Manure Management Fraction Daily Spread,,,,,,,,,1,1
Livestock,frac_lvst_mm_sheep_deep_bedding,Livestock Manure Management Fraction Deep Bedding,,,,,,,,,1,1
Livestock,frac_lvst_mm_sheep_dry_lot,Livestock Manure Management Fraction Dry Lot,,,,,,,,,1,1
Livestock,frac_lvst_mm_sheep_incineration,Livestock Manure Management Fraction Incineration,,,,,,,,,1,1
Livestock,frac_lvst_mm_sheep_liquid_slurry,Livestock Manure Management Fraction Liquid Slurry,,,,,,,,,1,1
Livestock,frac_lvst_mm_sheep_paddock_pasture_range,Livestock Manure Management Fraction Paddock Pasture Range,,,,,,,,,1,1
Livestock,frac_lvst_mm_sheep_poultry_manure,Livestock Manure Management Fraction Poultry Manure,,,,,,,,,1,1
Livestock,frac_lvst_mm_sheep_solid_storage,Livestock Manure Management Fraction Solid Storage,,,,,,,,,1,1
Livestock,frac_lvst_n_in_dung,Fraction Nitrogen Excretion in Dung,,,,,,,,,0,1
Livestock,genfactor_lvst_daily_nitrogen_buffalo,Daily Nitrogen Generation Factor,,,,,,,,,0,1
Livestock,genfactor_lvst_daily_nitrogen_cattle_dairy,Daily Nitrogen Generation Factor,,,,,,,,,0,1
Livestock,genfactor_lvst_daily_nitrogen_cattle_nondairy,Daily Nitrogen Generation Factor,,,,,,,,,0,1
Livestock,genfactor_lvst_daily_nitrogen_chickens,Daily Nitrogen Generation Factor,,,,,,,,,0,1
Livestock,genfactor_lvst_daily_nitrogen_goats,Daily Nitrogen Generation Factor,,,,,,,,,0,1
Livestock,genfactor_lvst_daily_nitrogen_horses,Daily Nitrogen Generation Factor,,,,,,,,,0,1
Livestock,genfactor_lvst_daily_nitrogen_mules,Daily Nitrogen Generation Factor,,,,,,,,,0,1
Livestock,genfactor_lvst_daily_nitrogen_pigs,Daily Nitrogen Generation Factor,,,,,,,,,0,1
Livestock,genfactor_lvst_daily_nitrogen_sheep,Daily Nitrogen Generation Factor,,,,,,,,,0,1
Livestock,genfactor_lvst_daily_volatile_solids_buffalo,Daily Volatile Solid Generation Factor,,,,,,,,,0,1
Livestock,genfactor_lvst_daily_volatile_solids_cattle_dairy,Daily Volatile Solid Generation Factor,,,,,,,,,0,1
Livestock,genfactor_lvst_daily_volatile_solids_cattle_nondairy,Daily Volatile Solid Generation Factor,,,,,,,,,0,1
Livestock,genfactor_lvst_daily_volatile_solids_chickens,Daily Volatile Solid Generation Factor,,,,,,,,,0,1
Livestock,genfactor_lvst_daily_volatile_solids_goats,Daily Volatile Solid Generation Factor,,,,,,,,,0,1
Livestock,genfactor_lvst_daily_volatile_solids_horses,Daily Volatile Solid Generation Factor,,,,,,,,,0,1
Livestock,genfactor_lvst_daily_volatile_solids_mules,Daily Volatile Solid Generation Factor,,,,,,,,,0,1
Livestock,genfactor_lvst_daily_volatile_solids_pigs,Daily Volatile Solid Generation Factor,,,,,,,,,0,1
Livestock,genfactor_lvst_daily_volatile_solids_sheep,Daily Volatile Solid Generation Factor,,,,,,,,,0,1
Livestock,physparam_lvst_bo_buffalo_kg_ch4_kg_manure,Maximum Manure :math:\text{CH}_4 Generation Capacity,,,,kg,,,,ch4,0,1
Livestock,physparam_lvst_bo_cattle_dairy_kg_ch4_kg_manure,Maximum Manure :math:\text{CH}_4 Generation Capacity,,,,kg,,,,ch4,0,1
Livestock,physparam_lvst_bo_cattle_nondairy_kg_ch4_kg_manure,Maximum Manure :math:\text{CH}_4 Generation Capacity,,,,kg,,,,ch4,0,1
Livestock,physparam_lvst_bo_chickens_kg_ch4_kg_manure,Maximum Manure :math:\text{CH}_4 Generation Capacity,,,,kg,,,,ch4,0,1
Livestock,physparam_lvst_bo_goats_kg_ch4_kg_manure,Maximum Manure :math:\text{CH}_4 Generation Capacity,,,,kg,,,,ch4,0,1
Livestock,physparam_lvst_bo_horses_kg_ch4_kg_manure,Maximum Manure :math:\text{CH}_4 Generation Capacity,,,,kg,,,,ch4,0,1
Livestock,physparam_lvst_bo_mules_kg_ch4_kg_manure,Maximum Manure :math:\text{CH}_4 Generation Capacity,,,,kg,,,,ch4,0,1
Livestock,physparam_lvst_bo_pigs_kg_ch4_kg_manure,Maximum Manure :math:\text{CH}_4 Generation Capacity,,,,kg,,,,ch4,0,1
Livestock,physparam_lvst_bo_sheep_kg_ch4_kg_manure,Maximum Manure :math:\text{CH}_4 Generation Capacity,,,,kg,,,,ch4,0,1
Livestock,pop_lvst_initial_buffalo,Initial Livestock Head Count,,,,,,,,,1,1
Livestock,pop_lvst_initial_cattle_dairy,Initial Livestock Head Count,,,,,,,,,1,1
Livestock,pop_lvst_initial_cattle_nondairy,Initial Livestock Head Count,,,,,,,,,1,1
Livestock,pop_lvst_initial_chickens,Initial Livestock Head Count,,,,,,,,,1,1
Livestock,pop_lvst_initial_goats,Initial Livestock Head Count,,,,,,,,,1,1
Livestock,pop_lvst_initial_horses,Initial Livestock Head Count,,,,,,,,,1,1
Livestock,pop_lvst_initial_mules,Initial Livestock Head Count,,,,,,,,,1,1
Livestock,pop_lvst_initial_pigs,Initial Livestock Head Count,,,,,,,,,1,1
Livestock,pop_lvst_initial_sheep,Initial Livestock Head Count,,,,,,,,,1,1
Livestock,qty_lvst_daily_dry_matter_consumed_buffalo_kg,Daily Dry Matter Consumption,,,,kg,,,,,0,1
Livestock,qty_lvst_daily_dry_matter_consumed_cattle_dairy_kg,Daily Dry Matter Consumption,,,,kg,,,,,0,1
Livestock,qty_lvst_daily_dry_matter_consumed_cattle_nondairy_kg,Daily Dry Matter Consumption,,,,kg,,,,,0,1
Livestock,qty_lvst_daily_dry_matter_consumed_chickens_kg,Daily Dry Matter Consumption,,,,kg,,,,,0,1
Livestock,qty_lvst_daily_dry_matter_consumed_goats_kg,Daily Dry Matter Consumption,,,,kg,,,,,0,1
Livestock,qty_lvst_daily_dry_matter_consumed_horses_kg,Daily Dry Matter Consumption,,,,kg,,,,,0,1
Livestock,qty_lvst_daily_dry_matter_consumed_mules_kg,Daily Dry Matter Consumption,,,,kg,,,,,0,1
Livestock,qty_lvst_daily_dry_matter_consumed_pigs_kg,Daily Dry Matter Consumption,,,,kg,,,,,0,1
Livestock,qty_lvst_daily_dry_matter_consumed_sheep_kg,Daily Dry Matter Consumption,,,,kg,,,,,0,1
Livestock,scalar_lvst_carrying_capacity,Carrying Capacity Scalar,,,,,,,,,0,1
Livestock Manure Management,ef_lsmm_direct_management_anaerobic_digester_n2o_per_n,:math:\text{N}_2\text{O} Manure Management Emission Factor,,,,,,,,n2o,0,1
Livestock Manure Management,ef_lsmm_direct_management_anaerobic_lagoon_n2o_per_n,:math:\text{N}_2\text{O} Manure Management Emission Factor,,,,,,,,n2o,0,1
Livestock Manure Management,ef_lsmm_direct_management_composting_n2o_per_n,:math:\text{N}_2\text{O} Manure Management Emission Factor,,,,,,,,n2o,0,1
Livestock Manure Management,ef_lsmm_direct_management_daily_spread_n2o_per_n,:math:\text{N}_2\text{O} Manure Management Emission Factor,,,,,,,,n2o,0,1
Livestock Manure Management,ef_lsmm_direct_management_deep_bedding_n2o_per_n,:math:\text{N}_2\text{O} Manure Management Emission Factor,,,,,,,,n2o,0,1
Livestock Manure Management,ef_lsmm_direct_management_dry_lot_n2o_per_n,:math:\text{N}_2\text{O} Manure Management Emission Factor,,,,,,,,n2o,0,1
Livestock Manure Management,ef_lsmm_direct_management_incineration_n2o_per_n,:math:\text{N}_2\text{O} Manure Management Emission Factor,,,,,,,,n2o,0,1
Livestock Manure Management,ef_lsmm_direct_management_liquid_slurry_n2o_per_n,:math:\text{N}_2\text{O} Manure Management Emission Factor,,,,,,,,n2o,0,1
Livestock Manure Management,ef_lsmm_direct_management_paddock_pasture_range_n2o_per_n,:math:\text{N}_2\text{O} Manure Management Emission Factor,,,,,,,,n2o,0,1
Livestock Manure Management,ef_lsmm_direct_management_poultry_manure_n2o_per_n,:math:\text{N}_2\text{O} Manure Management Emission Factor,,,,,,,,n2o,0,1
Livestock Manure Management,ef_lsmm_direct_management_storage_solid_n2o_per_n,:math:\text{N}_2\text{O} Manure Management Emission Factor,,,,,,,,n2o,0,1
Livestock Manure Management,factor_lsmm_n_from_codigestates_anaerobic_digester,Nitrogen from Co-Digestates Factor,,,,,,,,,0,1
Livestock Manure Management,frac_lsmm_manure_to_fertilizer_anaerobic_lagoon,Fraction of Nitrogen Used in Fertilizer,,,,,,,,,0,1
Livestock Manure Management,frac_lsmm_manure_to_fertilizer_daily_spread,Fraction of Nitrogen Used in Fertilizer,,,,,,,,,0,1
Livestock Manure Management,frac_lsmm_manure_to_fertilizer_deep_bedding,Fraction of Nitrogen Used in Fertilizer,,,,,,,,,0,1
Livestock Manure Management,frac_lsmm_manure_to_fertilizer_dry_lot,Fraction of Nitrogen Used in Fertilizer,,,,,,,,,0,1
Livestock Manure Management,frac_lsmm_manure_to_fertilizer_incineration,Fraction of Nitrogen Used in Fertilizer,,,,,,,,,0,1
Livestock Manure Management,frac_lsmm_manure_to_fertilizer_liquid_slurry,Fraction of Nitrogen Used in Fertilizer,,,,,,,,,0,1
Livestock Manure Management,frac_lsmm_manure_to_fertilizer_poultry_manure,Fraction of Nitrogen Used in Fertilizer,,,,,,,,,0,1
Livestock Manure Management,frac_lsmm_manure_to_fertilizer_storage_solid,Fraction of Nitrogen Used in Fertilizer,,,,,,,,,0,1
Livestock Manure Management,frac_lsmm_n_loss_leaching_anaerobic_digester,Fraction of Nitrogen Lost to Leaching,,,,,,,,,0,1
Livestock Manure Management,frac_lsmm_n_loss_leaching_anaerobic_lagoon,Fraction of Nitrogen Lost to Leaching,,,,,,,,,0,1
Livestock Manure Management,frac_lsmm_n_loss_leaching_composting,Fraction of Nitrogen Lost to Leaching,,,,,,,,,0,1
Livestock Manure Management,frac_lsmm_n_loss_leaching_daily_spread,Fraction of Nitrogen Lost to Leaching,,,,,,,,,0,1
Livestock Manure Management,frac_lsmm_n_loss_leaching_deep_bedding,Fraction of Nitrogen Lost to Leaching,,,,,,,,,0,1
Livestock Manure Management,frac_lsmm_n_loss_leaching_dry_lot,Fraction of Nitrogen Lost to Leaching,,,,,,,,,0,1
Livestock Manure Management,frac_lsmm_n_loss_leaching_incineration,Fraction of Nitrogen Lost to Leaching,,,,,,,,,0,1
Livestock Manure Management,frac_lsmm_n_loss_leaching_liquid_slurry,Fraction of Nitrogen Lost to Leaching,,,,,,,,,0,1
Livestock Manure Management,frac_lsmm_n_loss_leaching_paddock_pasture_range,Fraction of Nitrogen Lost to Leaching,,,,,,,,,0,1
Livestock Manure Management,frac_lsmm_n_loss_leaching_poultry_manure,Fraction of Nitrogen Lost to Leaching,,,,,,,,,0,1
Livestock Manure Management,frac_lsmm_n_loss_leaching_storage_solid,Fraction of Nitrogen Lost to Leaching,,,,,,,,,0,1
Livestock Manure Management,frac_lsmm_n_loss_volatilisation_anaerobic_digester,Fraction of Nitrogen Lost to Volatilisation,,,,,,,,,0,1
Livestock Manure Management,frac_lsmm_n_loss_volatilisation_anaerobic_lagoon,Fraction of Nitrogen Lost to Volatilisation,,,,,,,,,0,1
Livestock Manure Management,frac_lsmm_n_loss_volatilisation_composting,Fraction of Nitrogen Lost to Volatilisation,,,,,,,,,0,1
Livestock Manure Management,frac_lsmm_n_loss_volatilisation_daily_spread,Fraction of Nitrogen Lost to Volatilisation,,,,,,,,,0,1
Livestock Manure Management,frac_lsmm_n_loss_volatilisation_deep_bedding,Fraction of Nitrogen Lost to Volatilisation,,,,,,,,,0,1
Livestock Manure Management,frac_lsmm_n_loss_volatilisation_dry_lot,Fraction of Nitrogen Lost to Volatilisation,,,,,,,,,0,1
Livestock Manure Management,frac_lsmm_n_loss_volatilisation_incineration,Fraction of Nitrogen Lost to Volatilisation,,,,,,,,,0,1
Livestock Manure Management,frac_lsmm_n_loss_volatilisation_liquid_slurry,Fraction of Nitrogen Lost to Volatilisation,,,,,,,,,0,1
Livestock Manure Management,frac_lsmm_n_loss_volatilisation_paddock_pasture_range,Fraction of Nitrogen Lost to Volatilisation,,,,,,,,,0,1
Livestock Manure Management,frac_lsmm_n_loss_volatilisation_poultry_manure,Fraction of Nitrogen Lost to Volatilisation,,,,,,,,,0,1
Livestock Manure Management,frac_lsmm_n_loss_volatilisation_storage_solid,Fraction of Nitrogen Lost to Volatilisation,,,,,,,,,0,1
Livestock Manure Management,gasrf_lsmm_biogas_anaerobic_digester,Biogas Recovery Factor at LSMM Anaerobic Facilities,,,,,,,,,0,1
Livestock Manure Management,gasrf_lsmm_biogas_anaerobic_lagoon,Biogas Recovery Factor at LSMM Anaerobic Facilities,,,,,,,,,0,1
Livestock Manure Management,mcf_lsmm_anaerobic_digester,Manure Management Methane Correction Factor,,,,,,,,,0,1
Livestock Manure Management,mcf_lsmm_anaerobic_lagoon,Manure Management Methane Correction Factor,,,,,,,,,0,1
Livestock Manure Management,mcf_lsmm_composting,Manure Management Methane Correction Factor,,,,,,,,,0,1
Livestock Manure Management,mcf_lsmm_daily_spread,Manure Management Methane Correction Factor,,,,,,,,,0,1
Livestock Manure Management,mcf_lsmm_deep_bedding,Manure Management Methane Correction Factor,,,,,,,,,0,1
Livestock Manure Management,mcf_lsmm_dry_lot,Manure Management Methane Correction Factor,,,,,,,,,0,1
Livestock Manure Management,mcf_lsmm_incineration,Manure Management Methane Correction Factor,,,,,,,,,0,1
Livestock Manure Management,mcf_lsmm_liquid_slurry,Manure Management Methane Correction Factor,,,,,,,,,0,1
Livestock Manure Management,mcf_lsmm_paddock_pasture_range,Manure Management Methane Correction Factor,,,,,,,,,0,1
Livestock Manure Management,mcf_lsmm_poultry_manure,Manure Management Methane Correction Factor,,,,,,,,,0,1
Livestock Manure Management,mcf_lsmm_storage_solid,Manure Management Methane Correction Factor,,,,,,,,,0,1
Livestock Manure Management,qty_lsmm_nitrogen_in_bedding_kg_per_head_deep_bedding,Nitrogen from Bedding per Animal,,,,kg,,,,,0,1
Livestock Manure Management,qty_lsmm_nitrogen_in_bedding_kg_per_head_storage_solid,Nitrogen from Bedding per Animal,,,,kg,,,,,0,1
Livestock Manure Management,ratio_lsmm_n2_to_n2o,Ratio of :math:\text{N}_2 to :math:\text{N}_2\text{O},,,,,,,,,0,1
Soil Management,demscalar_soil_fertilizer_n_per_area,Fertilizer N Demand Scalar,,,,,,,,,0,1
Soil Management,demscalar_soil_liming_per_area,Liming Demand Scalar,,,,,,,,,0,1
Soil Management,ef_soil_c_cultivated_organic_temperate_crop_grass_tonne_per_ha,C Annual Cultivated Organic Soils Emission Factor,ha,,,tonne,,,,,0,1
Soil Management,ef_soil_c_cultivated_organic_tropical_crop_grass_tonne_per_ha,C Annual Cultivated Organic Soils Emission Factor,ha,,,tonne,,,,,0,1
Soil Management,ef_soil_c_liming_dolomite,C Liming Emission Factor Dolomite,,,,,,,,,0,1
Soil Management,ef_soil_c_liming_limestone,C Liming Emission Factor Limestone,,,,,,,,,0,1
Soil Management,ef_soil_c_urea,C Urea Emission Factor,,,,,,,,,0,1
Soil Management,ef_soil_ef1_n_organic_amerndments_fertilizer_n2o_dry_climate,:math:\text{EF}_1 - \text{N}_2\text{O} Synthetic Fertilizer,,,,,,,,n2o,0,1
Soil Management,ef_soil_ef1_n_organic_amerndments_fertilizer_n2o_wet_climate,:math:\text{EF}_1 - \text{N}_2\text{O} Synthetic Fertilizer,,,,,,,,n2o,0,1
Soil Management,ef_soil_ef1_n_rice_fields_n2o,:math:\text{EF}_{1FR} - \text{N}_2\text{O} Rice Fields,,,,,,,,n2o,0,1
Soil Management,ef_soil_ef1_n_synthetic_fertilizer_n2o_dry_climate,:math:\text{EF}_1 - \text{N}_2\text{O} Organic Amendments and Fertilizer,,,,,,,,n2o,0,1
Soil Management,ef_soil_ef1_n_synthetic_fertilizer_n2o_wet_climate,:math:\text{EF}_1 - \text{N}_2\text{O} Organic Amendments and Fertilizer,,,,,,,,n2o,0,1
Soil Management,ef_soil_ef2_n_drained_managed_soils_n2o_temperate_crop_grass_kg_n2on_ha,:math:\text{EF}_2 - \text{N}_2\text{O} Emissions from Drained and Managed Organic Soils,ha,,,kg,,,,n2o,0,1
Soil Management,ef_soil_ef2_n_drained_managed_soils_n2o_temperate_forest_nutrient_poor_kg_n2on_ha,:math:\text{EF}_2 - \text{N}_2\text{O} Emissions from Drained and Managed Organic Soils,ha,,,kg,,,,n2o,0,1
Soil Management,ef_soil_ef2_n_drained_managed_soils_n2o_temperate_forest_nutrient_rich_kg_n2on_ha,:math:\text{EF}_2 - \text{N}_2\text{O} Emissions from Drained and Managed Organic Soils,ha,,,kg,,,,n2o,0,1
Soil Management,ef_soil_ef2_n_drained_managed_soils_n2o_tropical_crop_grass_kg_n2on_ha,:math:\text{EF}_2 - \text{N}_2\text{O} Emissions from Drained and Managed Organic Soils,ha,,,kg,,,,n2o,0,1
Soil Management,ef_soil_ef2_n_drained_managed_soils_n2o_tropical_forest_kg_n2on_ha,:math:\text{EF}_2 - \text{N}_2\text{O} Emissions from Drained and Managed Organic Soils,ha,,,kg,,,,n2o,0,1
Soil Management,ef_soil_ef3_pasture_n2o_dry_climate,EF3 N Pasture Range and Paddock,,,,,,,,n2o,0,1
Soil Management,ef_soil_ef3_pasture_n2o_wet_climate,EF3 N Pasture Range and Paddock,,,,,,,,n2o,0,1
Soil Management,ef_soil_ef4_n_volatilisation_n2o_dry_climate,EF4 N Volatilisation and Re-Deposition Emission Factor,,,,,,,,n2o,0,1
Soil Management,ef_soil_ef4_n_volatilisation_n2o_wet_climate,EF4 N Volatilisation and Re-Deposition Emission Factor,,,,,,,,n2o,0,1
Soil Management,ef_soil_ef5_n_leaching_n2o,EF5 N Leaching and Runoff Emission Factor,,,,,,,,n2o,0,1
Soil Management,frac_soil_gasf_n_volatilisation_synthetic_fertilizer_non_urea,Volatilisation Fraction from Non-Urea Synthetic Fertilizers,,,,,,,,,0,1
Soil Management,frac_soil_gasf_n_volatilisation_synthetic_fertilizer_urea,Volatilisation Fraction from Urea Synthetic Fertilizers,,,,,,,,,0,1
Soil Management,frac_soil_gasm_n_volatilisation_organic_amendments_fertilizer,Volatilisation Fraction from Organic Amendments and Fertilizers,,,,,,,,,0,1
Soil Management,frac_soil_leachh_n_lost_to_leaching,Leaching Fraction of N Lost,,,,,,,,,0,1
Soil Management,frac_soil_synthetic_fertilizer_urea,Fraction Synthetic Fertilizer Use Urea,,,,,,,,,0,1
Soil Management,qty_soil_organic_c_stock_dry_climate_tonne_per_ha,Soil Organic C Stocks,ha,,,tonne,,,,,1,1
Soil Management,qty_soil_organic_c_stock_temperate_crop_grass_tonne_per_ha,Soil Organic C Stocks,ha,,,tonne,,,,,1,1
Soil Management,qty_soil_organic_c_stock_temperate_forest_nutrient_poor_tonne_per_ha,Soil Organic C Stocks,ha,,,tonne,,,,,1,1
Soil Management,qty_soil_organic_c_stock_temperate_forest_nutrient_rich_tonne_per_ha,Soil Organic C Stocks,ha,,,tonne,,,,,1,1
Soil Management,qty_soil_organic_c_stock_tropical_crop_grass_tonne_per_ha,Soil Organic C Stocks,ha,,,tonne,,,,,1,1
Soil Management,qty_soil_organic_c_stock_tropical_forest_tonne_per_ha,Soil Organic C Stocks,ha,,,tonne,,,,,1,1
Soil Management,qty_soil_organic_c_stock_wet_climate_tonne_per_ha,Soil Organic C Stocks,ha,,,tonne,,,,,1,1
Soil Management,qtyinit_soil_liming_dolomite_applied_to_soils_kt,Initial Liming Dolomite Applied to Soils,,,,kt,,,,,0,1
Soil Management,qtyinit_soil_liming_limestone_applied_to_soils_kt,Initial Liming Limestone Applied to Soils,,,,kt,,,,,0,1
Soil Management,qtyinit_soil_synthetic_fertilizer_kt,Initial Synthetic Fertilizer Use,,,,kt,,,,,0,1
Soil Management,ratio_soil_organic_matter_c_to_n,C to N Ratio of Soil Organic Matter,,,,,,,,,0,1
Solid Waste,ef_waso_biogas_kg_ch4_per_kg_food,:math:\text{CH}_4 Anaerobic Biogas Emission Factor,,,,kg,,,,ch4,0,1
Solid Waste,ef_waso_biogas_kg_ch4_per_kg_sludge,:math:\text{CH}_4 Anaerobic Biogas Emission Factor,,,,kg,,,,ch4,0,1
Solid Waste,ef_waso_biogas_kg_ch4_per_kg_yard,:math:\text{CH}_4 Anaerobic Biogas Emission Factor,,,,kg,,,,ch4,0,1
Solid Waste,ef_waso_compost_kg_ch4_per_kg_food,:math:\text{CH}_4 Composting Emission Factor,,,,kg,,,,ch4,0,1
Solid Waste,ef_waso_compost_kg_ch4_per_kg_sludge,:math:\text{CH}_4 Composting Emission Factor,,,,kg,,,,ch4,0,1
Solid Waste,ef_waso_compost_kg_ch4_per_kg_yard,:math:\text{CH}_4 Composting Emission Factor,,,,kg,,,,ch4,0,1
Solid Waste,ef_waso_compost_kg_n2o_per_kg_food,:math:\text{N}_2\text{O} Composting Emission Factor,,,,kg,,,,n2o,0,1
Solid Waste,ef_waso_compost_kg_n2o_per_kg_sludge,:math:\text{N}_2\text{O} Composting Emission Factor,,,,kg,,,,n2o,0,1
Solid Waste,ef_waso_compost_kg_n2o_per_kg_yard,:math:\text{N}_2\text{O} Composting Emission Factor,,,,kg,,,,n2o,0,1
Solid Waste,ef_waso_incineration_kg_ch4_per_kg_isw,:math:\text{CH}_4 ISW Incineration Emission Factor,,,,kg,,,,ch4,0,1
Solid Waste,ef_waso_incineration_kg_ch4_per_kg_msw,:math:\text{CH}_4 MSW Incineration Emission Factor,,,,kg,,,,ch4,0,1
Solid Waste,ef_waso_incineration_tonne_n2o_per_tonne_chemical_industrial,:math:\text{N}_2\text{O} Incineration Emission Factor,,,,tonne,,,,n2o,0,1
Solid Waste,ef_waso_incineration_tonne_n2o_per_tonne_food,:math:\text{N}_2\text{O} Incineration Emission Factor,,,,tonne,,,,n2o,0,1
Solid Waste,ef_waso_incineration_tonne_n2o_per_tonne_glass,:math:\text{N}_2\text{O} Incineration Emission Factor,,,,tonne,,,,n2o,0,1
Solid Waste,ef_waso_incineration_tonne_n2o_per_tonne_metal,:math:\text{N}_2\text{O} Incineration Emission Factor,,,,tonne,,,,n2o,0,1
Solid Waste,ef_waso_incineration_tonne_n2o_per_tonne_nappies,:math:\text{N}_2\text{O} Incineration Emission Factor,,,,tonne,,,,n2o,0,1
Solid Waste,ef_waso_incineration_tonne_n2o_per_tonne_other,:math:\text{N}_2\text{O} Incineration Emission Factor,,,,tonne,,,,n2o,0,1
Solid Waste,ef_waso_incineration_tonne_n2o_per_tonne_paper,:math:\text{N}_2\text{O} Incineration Emission Factor,,,,tonne,,,,n2o,0,1
Solid Waste,ef_waso_incineration_tonne_n2o_per_tonne_plastic,:math:\text{N}_2\text{O} Incineration Emission Factor,,,,tonne,,,,n2o,0,1
Solid Waste,ef_waso_incineration_tonne_n2o_per_tonne_rubber_leather,:math:\text{N}_2\text{O} Incineration Emission Factor,,,,tonne,,,,n2o,0,1
Solid Waste,ef_waso_incineration_tonne_n2o_per_tonne_sludge,:math:\text{N}_2\text{O} Incineration Emission Factor,,,,tonne,,,,n2o,0,1
Solid Waste,ef_waso_incineration_tonne_n2o_per_tonne_textiles,:math:\text{N}_2\text{O} Incineration Emission Factor,,,,tonne,,,,n2o,0,1
Solid Waste,ef_waso_incineration_tonne_n2o_per_tonne_wood,:math:\text{N}_2\text{O} Incineration Emission Factor,,,,tonne,,,,n2o,0,1
Solid Waste,ef_waso_incineration_tonne_n2o_per_tonne_yard,:math:\text{N}_2\text{O} Incineration Emission Factor,,,,tonne,,,,n2o,0,1
Solid Waste,elasticity_waso_msw_to_gdppc_chemical_industrial,Elasticity of Municipal Solid Waste Produced to GDP per Capita,,,,,,,,,0,1
Solid Waste,elasticity_waso_msw_to_gdppc_food,Elasticity of Municipal Solid Waste Produced to GDP per Capita,,,,,,,,,0,1
Solid Waste,elasticity_waso_msw_to_gdppc_glass,Elasticity of Municipal Solid Waste Produced to GDP per Capita,,,,,,,,,0,1
Solid Waste,elasticity_waso_msw_to_gdppc_metal,Elasticity of Municipal Solid Waste Produced to GDP per Capita,,,,,,,,,0,1
Solid Waste,elasticity_waso_msw_to_gdppc_nappies,Elasticity of Municipal Solid Waste Produced to GDP per Capita,,,,,,,,,0,1
Solid Waste,elasticity_waso_msw_to_gdppc_other,Elasticity of Municipal Solid Waste Produced to GDP per Capita,,,,,,,,,0,1
Solid Waste,elasticity_waso_msw_to_gdppc_paper,Elasticity of Municipal Solid Waste Produced to GDP per Capita,,,,,,,,,0,1
Solid Waste,elasticity_waso_msw_to_gdppc_plastic,Elasticity of Municipal Solid Waste Produced to GDP per Capita,,,,,,,,,0,1
Solid Waste,elasticity_waso_msw_to_gdppc_rubber_leather,Elasticity of Municipal Solid Waste Produced to GDP per Capita,,,,,,,,,0,1
Solid Waste,elasticity_waso_msw_to_gdppc_sludge,Elasticity of Municipal Solid Waste Produced to GDP per Capita,,,,,,,,,0,1
Solid Waste,elasticity_waso_msw_to_gdppc_textiles,Elasticity of Municipal Solid Waste Produced to GDP per Capita,,,,,,,,,0,1
Solid Waste,elasticity_waso_msw_to_gdppc_wood,Elasticity of Municipal Solid Waste Produced to GDP per Capita,,,,,,,,,0,1
Solid Waste,elasticity_waso_msw_to_gdppc_yard,Elasticity of Municipal Solid Waste Produced to GDP per Capita,,,,,,,,,0,1
