iso_alpha_3,year,gdp_mmm_usd
AUS,2085,4240.136836899305
AUS,2086,4307.870806864955
AUS,2087,4375.006868518583
AUS,2088,4442.484411207854
AUS,2089,4511.502668239801
AUS,2090,4583.363791026314
AUS,2091,4658.935347465426
AUS,2092,4737.8281032637415
AUS,2093,4819.361782539248
AUS,2094,4902.8534261309815
AUS,2095,4987.618847872711
AUS,2096,5072.974880933741
AUS,2097,5158.239458462837
AUS,2098,5242.730561662947
AUS,2099,5325.767837817546
AUS,2100,5406.671063117232
AUT,1979,230.109808350401
AUT,1980,235.43454931562925
AUT,1981,235.20146911180677
AUT,1982,239.68911314246006
AUT,1983,246.4099958749746
AUT,1984,247.22807706127952
AUT,1985,252.77340282976397
AUT,1986,258.69082819000874
AUT,1987,263.0394210118828
AUT,1988,265.56722984780697
AUT,1989,275.88982807199125
AUT,1990,287.88
AUT,1991,297.79
AUT,1992,304.02
AUT,1993,305.62
AUT,1994,312.96
AUT,1995,321.31
AUT,1996,328.86
AUT,1997,335.75
AUT,1998,347.77
AUT,1999,360.14
AUT,2000,372.3
AUT,2001,377.01
AUT,2002,383.24
AUT,2003,386.85
AUT,2004,397.43
AUT,2005,406.35
AUT,2006,420.38
AUT,2007,436.05
AUT,2008,442.42
AUT,2009,425.77
AUT,2010,433.59
AUT,2011,446.26
AUT,2012,449.3
AUT,2013,449.41
AUT,2014,452.38
AUT,2015,456.97
AUT,2016,466.06
AUT,2017,476.59
AUT,2018,488.15
AUT,2019,495.23
AUT,2020,462.38
AUT,2021,481.98
AUT,2022,505.14
AUT,2023,501.3716556
AUT,2024,503.55262230185997
AUT,2025,511.52889583912145
AUT,2026,518.4805735335751
AUT,2027,523.6809336861169
AUT,2028,528.3050363305653
AUT,2029,533.1443104633532
AUT,2030,538.481145897641
AUT,2031,544.967881371379
AUT,2032,552.4771142943465
AUT,2033,560.7479735317012
AUT,2034,569.5728660599902
AUT,2035,578.7549215587813
AUT,2036,588.1596825010485
AUT,2037,597.7847751825472
AUT,2038,607.6188409067744
AUT,2039,617.6161471369352
AUT,2040,627.8076149073293
AUT,2041,637.9209779438303
AUT,2042,647.9527637324394
AUT,2043,657.916087339528
AUT,2044,667.716808846503
AUT,2045,677.3202620080311
AUT,2046,686.7264812735542
AUT,2047,695.9595825141648
AUT,2048,705.0603333154827
AUT,2049,714.092844389698
AUT,2050,723.0681495360212
AUT,2051,731.9360920014872
AUT,2052,740.709072845391
AUT,2053,749.4157363815693
AUT,2054,758.1563313585802
AUT,2055,766.9482497918597
AUT,2056,775.8315138154572
AUT,2057,784.8649781257133
AUT,2058,794.0132496420237
AUT,2059,803.3826101985213
AUT,2060,813.0166057797817
AUT,2061,822.9662285149891
AUT,2062,833.1693319774148
AUT,2063,843.4541317359935
AUT,2064,853.7029366877729
AUT,2065,863.7934945903937
AUT,2066,873.6763743452099
AUT,2067,883.6538233985793
AUT,2068,894.2422974036903
AUT,2069,905.9070027688846
AUT,2070,919.0937820709597
AUT,2071,934.0631123854992
AUT,2072,950.4583278904556
AUT,2073,967.7601616266338
AUT,2074,985.4192638473548
AUT,2075,1002.8914977797652
AUT,2076,1019.7944357745855
AUT,2077,1036.2285796735212
AUT,2078,1052.5466321772005
AUT,2079,1069.139773456594
AUT,2080,1086.2459849365312
AUT,2081,1104.0426857713512
AUT,2082,1122.367438863655
AUT,2083,1140.941661439724
AUT,2084,1159.5828486829434
AUT,2085,1177.996387149604
AUT,2086,1196.0083478613662
AUT,2087,1213.8249978601693
AUT,2088,1231.7369765251317
AUT,2089,1250.00778605237
AUT,2090,1268.975668126135
AUT,2091,1288.8765262280676
AUT,2092,1309.609431195969
AUT,2093,1331.0125775066358
AUT,2094,1352.9219263792077
AUT,2095,1375.1734637710483
AUT,2096,1397.6033629565302
AUT,2097,1420.0475803071438
AUT,2098,1442.3426636098152
AUT,2099,1464.325428746281
AUT,2100,1485.8318280667788
AZE,1990,54.65
AZE,1991,54.27
AZE,1992,42.01
AZE,1993,32.3
AZE,1994,25.94
AZE,1995,22.88
AZE,1996,23.18
AZE,1997,24.52
AZE,1998,26.97
AZE,1999,28.97
AZE,2000,32.18
AZE,2001,35.37
AZE,2002,38.71
AZE,2003,42.66
AZE,2004,46.61
AZE,2005,59.64
AZE,2006,80.21
AZE,2007,100.27
AZE,2008,111.05
AZE,2009,121.38
AZE,2010,127.51
AZE,2011,127.63
AZE,2012,130.4
AZE,2013,137.97
AZE,2014,141.77
AZE,2015,143.32
AZE,2016,138.88
AZE,2017,139.15
AZE,2018,141.24
AZE,2019,144.77
AZE,2020,138.55
AZE,2021,146.33
AZE,2022,153.08
AZE,2023,154.76388
AZE,2024,159.0415536432
AZE,2025,162.72495602557652
AZE,2026,166.51482025141217
AZE,2027,170.42791852732037
AZE,2028,174.43808745026823
AZE,2029,178.66646669006275
AZE,2030,182.28446829387195
AZE,2031,185.34070453137846
AZE,2032,187.89388231241477
AZE,2033,190.01020262379905
AZE,2034,191.80084754634402
AZE,2035,193.35799584596697
AZE,2036,194.76327283307026
AZE,2037,196.06084865658468
AZE,2038,197.2109115186441
AZE,2039,198.2070462695514
AZE,2040,199.06528471474218
AZE,2041,200.07826319756018
AZE,2042,201.2015244259682
AZE,2043,202.42274821793555
AZE,2044,203.72229333306421
AZE,2045,205.05212231462676
AZE,2046,206.41692338704087
AZE,2047,207.83280942339968
AZE,2048,209.311719394977
AZE,2049,210.87299016878882
AZE,2050,212.5309625337263
AZE,2051,214.29126782915358
AZE,2052,216.1610212683441
AZE,2053,218.15878635849606
AZE,2054,220.2706194258287
AZE,2055,222.48373004377683
AZE,2056,224.83514157737687
AZE,2057,227.37365405619033
AZE,2058,230.10604357467665
AZE,2059,233.0814502176808
AZE,2060,236.34169337120895
AZE,2061,239.89770627203697
AZE,2062,243.6646795654394
AZE,2063,247.60964895043142
AZE,2064,251.67582361067502
AZE,2065,255.83067115156896
AZE,2066,260.0474120360309
AZE,2067,264.2741291457883
AZE,2068,268.50696939559026
AZE,2069,272.7373246291887
AZE,2070,276.94148208575064
AZE,2071,281.10864997346977
AZE,2072,285.231909394552
AZE,2073,289.3265975569634
AZE,2074,293.37159288741424
AZE,2075,297.3810690821333
AZE,2076,301.3908090530064
AZE,2077,305.42333368238366
AZE,2078,309.51277082753904
AZE,2079,313.74515461789844
AZE,2080,318.1139051027661
AZE,2081,322.6132480057353
AZE,2082,327.2376671111101
AZE,2083,331.99232452050336
AZE,2084,336.8357814648441
AZE,2085,341.7338909033688
AZE,2086,346.65074359835194
AZE,2087,351.6060055538707
AZE,2088,356.6406084274904
AZE,2089,361.7789535684496
AZE,2090,367.039949622106
AZE,2091,372.4794175203252
AZE,2092,378.0870503770351
AZE,2093,383.8219229140588
AZE,2094,389.6529031405419
AZE,2095,395.5485453023363
AZE,2096,401.4774545843382
AZE,2097,407.40832261491533
AZE,2098,413.30983881728
AZE,2099,419.15069044477593
AZE,2100,424.899686772873
BDI,1979,4.470797154004259
BDI,1980,4.165665248243468
BDI,1981,4.672376769039804
BDI,1982,4.623129917894125
BDI,1983,4.794879194343891
BDI,1984,4.802311257095123
BDI,1985,5.368215615631212
BDI,1986,5.5426826231392265
BDI,1987,5.847696447890578
BDI,1988,6.141894056183954
BDI,1989,6.224748207001875
BDI,1990,6.44
BDI,1991,6.77
BDI,1992,6.83
BDI,1993,6.41
BDI,1994,6.16
BDI,1995,5.67
BDI,1996,5.22
BDI,1997,5.14
BDI,1998,5.38
BDI,1999,5.33
BDI,2000,5.28
BDI,2001,5.39
BDI,2002,5.63
BDI,2003,5.56
BDI,2004,5.83
BDI,2005,5.88
BDI,2006,6.2
BDI,2007,6.41
BDI,2008,6.73
BDI,2009,6.98
BDI,2010,7.34
BDI,2011,7.64
BDI,2012,7.98
BDI,2013,8.37
BDI,2014,8.72
BDI,2015,8.38
BDI,2016,8.33
BDI,2017,8.38
BDI,2018,8.51
BDI,2019,8.66
BDI,2020,8.69
BDI,2021,8.96
BDI,2022,9.13
BDI,2023,9.3727667
BDI,2024,9.774108570094
BDI,2025,10.29702337859403
BDI,2026,10.919478441830039
BDI,2027,11.575083927477516
BDI,2028,12.21507031782775
BDI,2029,12.827289642157275
BDI,2030,13.446731120149453
BDI,2031,14.071490696593631
BDI,2032,14.699539703175416
BDI,2033,15.328733455342972
BDI,2034,15.956821341069531
BDI,2035,16.58145836556631
BDI,2036,17.200218095557002
BDI,2037,17.810606926082606
BDI,2038,18.410079572292865
BDI,2039,18.99605566864297
BDI,2040,19.56593733870226
BDI,2041,20.152915458863326
BDI,2042,20.757502922629225
BDI,2043,21.3802280103081
BDI,2044,22.021634850617342
BDI,2045,22.682283896135868
BDI,2046,23.362752413019944
BDI,2047,24.06363498541054
BDI,2048,24.78554403497286
BDI,2049,25.52911035602205
BDI,2050,26.29498366670271
BDI,2051,27.08383317670379
BDI,2052,27.896348172004906
BDI,2053,28.733238617165053
BDI,2054,29.595235775680006
BDI,2055,30.483092848950406
BDI,2056,31.397585634418917
BDI,2057,32.33951320345148
BDI,2058,33.30969859955503
BDI,2059,34.30898955754168
BDI,2060,35.33825924426793
BDI,2061,36.39840702159597
BDI,2062,37.49035923224385
BDI,2063,38.615070009211166
BDI,2064,39.7735221094875
BDI,2065,40.96672777277213
BDI,2066,42.19572960595529
BDI,2067,43.46160149413395
BDI,2068,44.765449538957974
BDI,2069,46.108413025126715
BDI,2070,47.49166541588052
BDI,2071,48.91641537835693
BDI,2072,50.38390783970764
BDI,2073,51.89542507489887
BDI,2074,53.45228782714583
BDI,2075,55.05585646196021
BDI,2076,56.70753215581902
BDI,2077,58.40875812049359
BDI,2078,60.161020864108394
BDI,2079,61.965851490031646
BDI,2080,63.8248270347326
BDI,2081,65.73957184577458
BDI,2082,67.71175900114781
BDI,2083,69.74311177118224
BDI,2084,71.83540512431772
BDI,2085,73.99046727804725
BDI,2086,76.21018129638867
BDI,2087,78.49648673528034
BDI,2088,80.85138133733875
BDI,2089,83.27692277745892
BDI,2090,85.7752304607827
BDI,2091,88.34848737460617
BDI,2092,90.99894199584436
BDI,2093,93.7289102557197
BDI,2094,96.5407775633913
BDI,2095,99.43700089029304
BDI,2096,102.42011091700182
BDI,2097,105.49271424451187
BDI,2098,108.49416633135394
BDI,2099,111.39018778060597
BDI,2100,114.14818033316843
BEL,1979,277.70241619800584
BEL,1980,290.0435115738452
BEL,1981,289.2342901765542
BEL,1982,290.9552342031047
BEL,1983,291.8630145338184
BEL,1984,299.06035647222234
BEL,1985,304.00083356114345
BEL,1986,309.5427687569631
BEL,1987,316.68392043218626
BEL,1988,331.64090199419843
BEL,1989,343.14552488437715
BEL,1990,353.91
BEL,1991,360.4
BEL,1992,365.91
BEL,1993,362.4
BEL,1994,374.09
BEL,1995,383.01
BEL,1996,388.07
BEL,1997,402.79
BEL,1998,410.7
BEL,1999,425.25
BEL,2000,441.05
BEL,2001,445.9
BEL,2002,453.51
BEL,2003,458.22
BEL,2004,474.58
BEL,2005,485.6
BEL,2006,498.0
BEL,2007,516.31
BEL,2008,518.61
BEL,2009,508.13
BEL,2010,522.69
BEL,2011,531.55
BEL,2012,535.48
BEL,2013,537.93
BEL,2014,546.43
BEL,2015,557.58
BEL,2016,564.64
BEL,2017,573.79
BEL,2018,584.08
BEL,2019,597.16
BEL,2020,565.75
BEL,2021,604.51
BEL,2022,622.7
BEL,2023,631.7976470000001
BEL,2024,639.11386375226
BEL,2025,646.7448832854619
BEL,2026,654.7645198382016
BEL,2027,662.7853852062196
BEL,2028,671.6799650756872
BEL,2029,680.0961150380855
BEL,2030,688.6952207177972
BEL,2031,698.427334324973
BEL,2032,709.1779730815841
BEL,2033,720.6191342518612
BEL,2034,732.4592229636985
BEL,2035,744.4125380717086
BEL,2036,756.308462994947
BEL,2037,768.2150097920768
BEL,2038,780.2622770741293
BEL,2039,792.5533881280996
BEL,2040,805.2521208023185
BEL,2041,818.5778772910277
BEL,2042,832.4458043821409
BEL,2043,846.826036747828
BEL,2044,861.5585658949875
BEL,2045,876.5312129789057
BEL,2046,891.6550605372493
BEL,2047,906.9797492853713
BEL,2048,922.48711235531
BEL,2049,938.1428559981537
BEL,2050,953.8677190572018
BEL,2051,969.5409842682519
BEL,2052,985.1359884620476
BEL,2053,1000.6572943970558
BEL,2054,1016.2378606682988
BEL,2055,1031.9122724068397
BEL,2056,1047.7482059954723
BEL,2057,1063.8916814843935
BEL,2058,1080.4730546728551
BEL,2059,1097.724175558144
BEL,2060,1115.8362033852377
BEL,2061,1134.939461048429
BEL,2062,1154.802416727339
BEL,2063,1175.033841998252
BEL,2064,1195.2936842538275
BEL,2065,1215.1791702994433
BEL,2066,1234.438232744931
BEL,2067,1253.317403528639
BEL,2068,1272.3303024285149
BEL,2069,1291.8778826227679
BEL,2070,1312.3467897094076
BEL,2071,1334.0085562542838
BEL,2072,1356.6475333430128
BEL,2073,1379.843543706026
BEL,2074,1403.1970326151395
BEL,2075,1426.2724565301432
BEL,2076,1448.7663190058206
BEL,2077,1470.8502247212934
BEL,2078,1492.9764351360768
BEL,2079,1515.5669336436913
BEL,2080,1538.903626575918
BEL,2081,1563.203243161347
BEL,2082,1588.241284019338
BEL,2083,1613.6424623779594
BEL,2084,1639.1701820286416
BEL,2085,1664.4366685224638
BEL,2086,1689.2080438735263
BEL,2087,1713.7431259546427
BEL,2088,1738.3727421755207
BEL,2089,1763.4306251395792
BEL,2090,1789.3395410676355
BEL,2091,1816.4329564419027
BEL,2092,1844.5608305246312
BEL,2093,1873.4761003869917
BEL,2094,1902.9399160954267
BEL,2095,1932.7110927389613
BEL,2096,1962.548840892602
BEL,2097,1992.2126756719429
BEL,2098,2021.4618708283417
BEL,2099,2050.056186840638
BEL,2100,2077.755780054164
BEN,1979,8.456703949432972
BEN,1980,9.239371899952994
BEN,1981,9.417599383903088
BEN,1982,9.57600340554034
BEN,1983,9.384483337429531
BEN,1984,9.422021270779249
BEN,1985,9.829712131165866
BEN,1986,10.099832620530304
BEN,1987,9.890362091980506
BEN,1988,10.229403704493599
BEN,1989,9.937967992952576
BEN,1990,10.83
BEN,1991,11.29
BEN,1992,11.62
BEN,1993,12.3
BEN,1994,12.55
BEN,1995,13.31
BEN,1996,13.88
BEN,1997,14.68
BEN,1998,15.26
BEN,1999,16.07
BEN,2000,17.02
BEN,2001,17.92
BEN,2002,18.75
BEN,2003,19.4
BEN,2004,20.26
BEN,2005,20.61
BEN,2006,21.42
BEN,2007,22.7
BEN,2008,23.81
BEN,2009,24.37
BEN,2010,24.88
BEN,2011,25.62
BEN,2012,26.85
BEN,2013,28.78
BEN,2014,30.61
BEN,2015,31.16
BEN,2016,32.2
BEN,2017,34.02
BEN,2018,36.3
BEN,2019,38.79
BEN,2020,40.29
BEN,2021,43.17
BEN,2022,45.87
BEN,2023,48.5102772
BEN,2024,51.439812840108
BEN,2025,54.5364895730825
BEN,2026,57.80267993361441
BEN,2027,61.287025480012694
BEN,2028,64.98692320824107
BEN,2029,68.90303520076966
BEN,2030,72.86558611604302
BEN,2031,76.8555731288737
BEN,2032,80.85262188119788
BEN,2033,84.83512802553157
BEN,2034,88.78042421578076
BEN,2035,92.66497132260395
BEN,2036,96.4645721103628
BEN,2037,100.15460507878083
BEN,2038,103.7102756583595
BEN,2039,107.10688146823956
BEN,2040,110.32008791228675
BEN,2041,113.62969054965536
BEN,2042,117.03858126614503
BEN,2043,120.54973870412938
BEN,2044,124.16623086525325
BEN,2045,127.89121779121086
BEN,2046,131.7279543249472
BEN,2047,135.6797929546956
BEN,2048,139.75018674333649
BEN,2049,143.94269234563657
BEN,2050,148.2609731160057
BEN,2051,152.70880230948586
BEN,2052,157.29006637877046
BEN,2053,162.00876837013357
BEN,2054,166.8690314212376
BEN,2055,171.87510236387473
BEN,2056,177.03135543479098
BEN,2057,182.34229609783472
BEN,2058,187.81256498076976
BEN,2059,193.44694193019285
BEN,2060,199.25035018809862
BEN,2061,205.22786069374158
BEN,2062,211.38469651455387
BEN,2063,217.72623740999046
BEN,2064,224.2580245322902
BEN,2065,230.9857652682589
BEN,2066,237.9153382263067
BEN,2067,245.05279837309587
BEN,2068,252.40438232428875
BEN,2069,259.9765137940174
BEN,2070,267.77580920783794
BEN,2071,275.8090834840731
BEN,2072,284.08335598859526
BEN,2073,292.6058566682531
BEN,2074,301.3840323683007
BEN,2075,310.42555333934973
BEN,2076,319.73831993953024
BEN,2077,329.3304695377161
BEN,2078,339.21038362384763
BEN,2079,349.38669513256303
BEN,2080,359.86829598654
BEN,2081,370.66434486613616
BEN,2082,381.78427521212024
BEN,2083,393.2378034684839
BEN,2084,405.0349375725384
BEN,2085,417.1859856997146
BEN,2086,429.70156527070606
BEN,2087,442.5926122288272
BEN,2088,455.870390595692
BEN,2089,469.5465023135628
BEN,2090,483.6328973829697
BEN,2091,498.14188430445876
BEN,2092,513.0861408335926
BEN,2093,528.4787250586004
BEN,2094,544.3330868103584
BEN,2095,560.6630794146691
BEN,2096,577.4829717971093
BEN,2097,594.8074609510226
BEN,2098,612.6516847795532
BEN,2099,630.4025019258012
BEN,2100,647.4896635938724
BFA,1979,6.408054522932267
BFA,1980,6.666619522932585
BFA,1981,6.844018268437821
BFA,1982,6.93983452419595
BFA,1983,6.856556509905599
BFA,1984,6.966261414064089
BFA,1985,7.75344895385333
BFA,1986,8.370235818132363
BFA,1987,8.35048206160157
BFA,1988,8.834476001891996
BFA,1989,9.024417235932674
BFA,1990,8.97
BFA,1991,9.78
BFA,1992,9.8
BFA,1993,10.14
BFA,1994,10.27
BFA,1995,10.86
BFA,1996,12.06
BFA,1997,12.82
BFA,1998,13.76
BFA,1999,14.77
BFA,2000,15.05
BFA,2001,16.05
BFA,2002,16.75
BFA,2003,18.05
BFA,2004,18.86
BFA,2005,20.5
BFA,2006,21.78
BFA,2007,22.67
BFA,2008,23.99
BFA,2009,24.7
BFA,2010,26.78
BFA,2011,28.56
BFA,2012,30.4
BFA,2013,32.16
BFA,2014,33.55
BFA,2015,34.87
BFA,2016,36.95
BFA,2017,39.24
BFA,2018,41.83
BFA,2019,44.12
BFA,2020,44.97
BFA,2021,48.09
BFA,2022,48.95
BFA,2023,50.6931095
BFA,2024,53.462981003079996
BFA,2025,56.56009149258842
BFA,2026,59.373956044344695
BFA,2027,62.29396720260557
BFA,2028,65.37564976011846
BFA,2029,68.62874209218195
BFA,2030,71.92042612198516
BFA,2031,75.24079604942052
BFA,2032,78.57929857085699
BFA,2033,81.92477648964824
BFA,2034,85.26551992075703
BFA,2035,88.58932491548617
BFA,2036,91.88355923034351
BFA,2037,95.13523486099696
BFA,2038,98.33108685970929
BFA,2039,101.45765785425947
BFA,2040,104.50138758988726
BFA,2041,107.63642921758388
BFA,2042,110.8655220941114
BFA,2043,114.19148775693475
BFA,2044,117.6172323896428
BFA,2045,121.14574936133208
BFA,2046,124.78012184217204
BFA,2047,128.52352549743722
BFA,2048,132.37923126236035
BFA,2049,136.35060820023114
BFA,2050,140.44112644623806
BFA,2051,144.65436023962522
BFA,2052,148.993991046814
BFA,2053,153.4638107782184
BFA,2054,158.06772510156497
BFA,2055,162.80975685461192
BFA,2056,167.69404956025028
BFA,2057,172.72487104705777
BFA,2058,177.90661717846953
BFA,2059,183.24381569382362
BFA,2060,188.74113016463832
BFA,2061,194.4033640695775
BFA,2062,200.2354649916648
BFA,2063,206.24252894141478
BFA,2064,212.42980480965718
BFA,2065,218.80269895394693
BFA,2066,225.36677992256534
BFA,2067,232.12778332024232
BFA,2068,239.0916168198496
BFA,2069,246.26436532444507
BFA,2070,253.65229628417842
BFA,2071,261.2618651727038
BFA,2072,269.0997211278849
BFA,2073,277.17271276172147
BFA,2074,285.4878941445731
BFA,2075,294.05253096891033
BFA,2076,302.87410689797764
BFA,2077,311.960330104917
BFA,2078,321.31914000806444
BFA,2079,330.9587142083064
BFA,2080,340.8874756345556
BFA,2081,351.1140999035922
BFA,2082,361.6475229007
BFA,2083,372.496948587721
BFA,2084,383.6718570453526
BFA,2085,395.1820127567132
BFA,2086,407.03747313941466
BFA,2087,419.2485973335971
BFA,2088,431.82605525360503
BFA,2089,444.78083691121316
BFA,2090,458.1242620185496
BFA,2091,471.86798987910606
BFA,2092,486.02402957547923
BFA,2093,500.60475046274365
BFA,2094,515.622892976626
BFA,2095,531.0915797659247
BFA,2096,547.0243271589025
BFA,2097,563.4350569736696
BFA,2098,580.3381086828797
BFA,2099,596.7563296409351
BFA,2100,612.4799479361562
BGD,1980,128.63774775425517
BGD,1981,133.52855492387195
BGD,1982,136.70119338886315
BGD,1983,142.19111331535987
BGD,1984,149.55803489622866
BGD,1985,154.3782903609341
BGD,1986,160.93782391837019
BGD,1987,166.94402350700375
BGD,1988,170.54834497451998
BGD,1989,175.00306774525444
BGD,1990,185.4
BGD,1991,191.87
BGD,1992,202.31
BGD,1993,211.84
BGD,1994,220.08
BGD,1995,231.35
BGD,1996,241.82
BGD,1997,252.67
BGD,1998,265.76
BGD,1999,278.17
BGD,2000,292.89
BGD,2001,307.76
BGD,2002,319.56
BGD,2003,334.7
BGD,2004,352.24
BGD,2005,375.26
BGD,2006,400.3
BGD,2007,428.56
BGD,2008,454.33
BGD,2009,477.25
BGD,2010,503.84
BGD,2011,536.41
BGD,2012,571.39
BGD,2013,605.76
BGD,2014,642.47
BGD,2015,684.57
BGD,2016,733.27
BGD,2017,781.59
BGD,2018,838.8
BGD,2019,904.91
BGD,2020,936.11
BGD,2021,1001.07
BGD,2022,1072.14
BGD,2023,1136.736435
BGD,2024,1201.530411795
BGD,2025,1280.83141897347
BGD,2026,1371.7704497205864
BGD,2027,1470.5379221004687
BGD,2028,1573.4755766475016
BGD,2029,1683.618867012827
BGD,2030,1794.37232950077
BGD,2031,1902.8278029943558
BGD,2032,2008.2538896745566
BGD,2033,2110.2695831851765
BGD,2034,2208.3260026895828
BGD,2035,2302.434632987503
BGD,2036,2392.920925601347
BGD,2037,2478.96858303506
BGD,2038,2559.8603567586465
BGD,2039,2634.47132128091
BGD,2040,2702.437149270906
BGD,2041,2773.163454392105
BGD,2042,2846.6530109285227
BGD,2043,2922.2484039642572
BGD,2044,3000.000350388576
BGD,2045,3079.5161563616525
BGD,2046,3160.129059681875
BGD,2047,3241.57046084195
BGD,2048,3325.7064297026864
BGD,2049,3413.359281293277
BGD,2050,3503.9480215190833
BGD,2051,3597.816572424727
BGD,2052,3694.9869482632157
BGD,2053,3795.0333237774657
BGD,2054,3896.8153277801052
BGD,2055,4000.257817955967
BGD,2056,4104.971401066859
BGD,2057,4212.22721185368
BGD,2058,4323.372270462639
BGD,2059,4438.189549279245
BGD,2060,4557.83686037106
BGD,2061,4682.4034717007125
BGD,2062,4810.499286134684
BGD,2063,4940.320178614286
BGD,2064,5070.72447861319
BGD,2065,5200.857306500354
BGD,2066,5330.546037940292
BGD,2067,5460.230310360657
BGD,2068,5591.655198955027
BGD,2069,5725.786154010363
BGD,2070,5865.197446099466
BGD,2071,6011.8628520861885
BGD,2072,6163.207675624552
BGD,2073,6317.329722117502
BGD,2074,6472.336105229835
BGD,2075,6627.401490085355
BGD,2076,6781.785107051345
BGD,2077,6935.336014216565
BGD,2078,7088.871435966635
BGD,2079,7242.918751066366
BGD,2080,7399.48087039057
BGD,2081,7559.444999259493
BGD,2082,7722.202746048476
BGD,2083,7886.628184283151
BGD,2084,8051.3151245090585
BGD,2085,8216.553318806247
BGD,2086,8381.399332466352
BGD,2087,8544.888162491601
BGD,2088,8707.268069811493
BGD,2089,8869.478929148258
BGD,2090,9033.081789816131
BGD,2091,9198.515119460348
BGD,2092,9365.282560919828
BGD,2093,9533.165505423278
BGD,2094,9701.95984041819
BGD,2095,9871.46100508659
BGD,2096,10041.463439017987
BGD,2097,10211.764148543334
BGD,2098,10382.15934986721
BGD,2099,10552.445308193192
BGD,2100,10722.420016120344
BGR,1979,83.96067699589732
BGR,1980,88.74643558466346
BGR,1981,93.44999667065062
BGR,1982,97.37489653081794
BGR,1983,100.29614342674247
BGR,1984,104.90976602437264
BGR,1985,106.79814181281135
BGR,1986,112.45844332889034
BGR,1987,117.7439901653482
BGR,1988,120.56984592931656
BGR,1989,119.96699669966998
BGR,1990,109.05
BGR,1991,99.84
BGR,1992,92.58
BGR,1993,91.21
BGR,1994,92.87
BGR,1995,95.53
BGR,1996,100.5
BGR,1997,86.31
BGR,1998,89.58
BGR,1999,82.06
BGR,2000,85.83
BGR,2001,89.11
BGR,2002,94.34
BGR,2003,99.28
BGR,2004,105.74
BGR,2005,113.21
BGR,2006,120.91
BGR,2007,128.95
BGR,2008,136.86
BGR,2009,132.28
