iso_alpha_3,year,population_gnrl_rural,population_gnrl_urban,gdp_mmm_usd
MNG,2045,1083412.43864896,2615755.95335104,108.58496650610626
MNG,2046,1084162.8986046,2628134.1991954,111.84251550128944
MNG,2047,1084913.35856024,2640512.44503976,115.19779096632814
MNG,2048,1085663.81851589,2652890.69088411,118.65372469531798
MNG,2049,1086414.27847153,2665268.93672847,122.21333643617751
MNG,2050,1087164.73842717,2677647.18257283,125.86617032124039
MNG,2051,,,129.50420888188683
MNG,2052,,,133.13919830425215
MNG,2053,,,136.78240161355868
MNG,2054,,,140.43381561136073
MNG,2055,,,144.1023329308008
MNG,2056,,,147.79182633124125
MNG,2057,,,151.5095073417912
MNG,2058,,,155.26300986867912
MNG,2059,,,159.05476478168453
MNG,2060,,,162.8849084576517
MNG,2061,,,166.7531004820808
MNG,2062,,,170.64085083258615
MNG,2063,,,174.52086619256218
MNG,2064,,,178.38726902229283
MNG,2065,,,182.21346661968497
MNG,2066,,,185.9850979358535
MNG,2067,,,189.6991344585624
MNG,2068,,,193.3408109272269
MNG,2069,,,196.90133935741954
MNG,2070,,,200.38283795003966
MNG,2071,,,203.7778837121083
MNG,2072,,,207.0947301762799
MNG,2073,,,210.34087142599287
MNG,2074,,,213.53319189005515
MNG,2075,,,216.67996439400545
MNG,2076,,,219.78698744064573
MNG,2077,,,222.85742740019842
MNG,2078,,,225.89347641541218
MNG,2079,,,228.89839916016112
MNG,2080,,,231.87568879423216
MNG,2081,,,234.83829183082673
MNG,2082,,,237.78893251203317
MNG,2083,,,240.70499127648858
MNG,2084,,,243.58756784216718
MNG,2085,,,246.44311618842687
MNG,2086,,,249.264048818598
MNG,2087,,,252.04377947557614
MNG,2088,,,254.7836864649117
MNG,2089,,,257.48847882491424
MNG,2090,,,260.16529993460944
MNG,2091,,,262.8083271109929
MNG,2092,,,265.4134994732819
MNG,2093,,,267.96895204563725
MNG,2094,,,270.46492640467375
MNG,2095,,,272.891558639784
MNG,2096,,,275.23901339315324
MNG,2097,,,277.49745192190136
MNG,2098,,,279.6570205064693
MNG,2099,,,281.7078969954733
MNG,2100,,,283.6402443267577
MOZ,1979,,,5.794557902524376
MOZ,1980,,,6.039551810643107
MOZ,1981,,,6.341529401175263
MOZ,1982,,,5.903963872494169
MOZ,1983,,,4.977041544512585
MOZ,1984,,,4.653533844119268
MOZ,1985,,,4.70006918256046
MOZ,1986,,,4.59196759136157
